*** SAMPLE MET FILE : HALF-HOURLY DATA ***

&ENVIRON
PRESS = 0.98E5
CA = 365
DIFSKY = 0.0
/

&LATLONG
LATHEM = 'N'
LAT =  64 07 0
LONHEM = 'E'
LONG =  19 27 0
TZLONG = 15
/


&FORMAT					
DAYORHR	=1			
START = '16/07/00'
END = '30/07/00'
NOCOLUMNS = 7
COLUMNS = 
'DATE' 'TIME' 'WIND' 'TAIR' 'RH' 'VPD'  'PAR'  
/

DATA STARTS
205	5.30	2.226	12.51	0.63223	533.2121508	412.967
205	6.00	1.962	13.343	0.66463	513.4714296	636.5
205	6.30	2.188	14.523	0.6261	618.0322676	713.333
205	7.00	2.171	14.813	0.62333	634.3730005	781
205	7.30	2.845	16.137	0.59043	750.9088984	1070.67
205	8.00	3.215	16.257	0.57227	790.2276991	956.667
205	8.30	3.545	16.93	0.53283	900.8221191	1076
205	9.00	3.32	16.663	0.55427	845.0369448	904.333
205	9.30	3.61	18.147	0.51303	1013.964232	1429
205	10.00	3.818	19.07	0.46133	1188.319473	1551.67
205	10.30	4.176	20	0.4021	1397.461191	1705.67
205	11.00	4.075	20.313	0.39103	1451.158358	1573.33
205	11.30	3.947	20.86	0.43153	1401.107763	1688.67
205	12.00	4.009	21.147	0.41227	1474.352671	1725
205	12.30	4.027	21.377	0.4204	1474.613152	1729.67
205	13.00	3.974	21.33	0.4265	1454.896655	1666
205	13.30	3.855	21.477	0.39837	1540.066338	1600.67
205	14.00	4.223	21.507	0.3754	1601.804814	1578.67
205	14.30	4.077	21.28	0.3639	1608.765602	1313
205	15.00	3.807	19.21	0.42423	1281.296212	557.467
205	15.30	4.115	18.977	0.42633	1258.20848	661.9
205	16.00	3.861	19.047	0.44657	1219.130159	719.3
205	16.30	4.145	18.263	0.47153	1108.418643	489.633
205	17.00	4.113	17.77	0.4874	1042.316262	399.3
205	17.30	3.782	17.38	0.5124	967.3826727	357.833
205	18.00	4.083	17.327	0.53013	929.0895868	445.133
205	18.30	4.077	16.837	0.5458	870.6613542	404.5
205	19.00	4.226	16.087	0.5964	737.606261	313
205	19.30	3.338	15.127	0.6481	604.7596442	138.133
205	20.00	3.25	14.167	0.6967	489.9198586	77.267
205	20.30	3.105	13.967	0.712	459.2119414	57.737
205	21.00	3.409	13.103	0.745	384.3518369	24.313
205	21.30	3.318	12.13	0.77833	313.4597866	8.853
205	22.00	3.721	11.38	0.816	247.6194178	2.842
205	22.30	3.815	11.57	0.81233	255.7540468	0.998
205	23.00	3.97	11.5	0.83567	222.9120796	0.287
205	23.30	3.859	11.05	0.88033	157.5607629	0.137
205	23.59	4.143	11.023	0.91167	116.0893302	0.055
206	0.30	3.878	10.6	0.92433	96.69103533	0.109
206	1.00	3.806	10.33	0.94833	64.84528528	0.096
206	1.30	3.575	10.153	0.96167	47.53806828	0.478
206	2.00	3.555	10.397	0.97467	31.93139177	1.476
206	2.30	3.466	10.687	0.98	25.70451953	4.688
206	3.00	3.349	10.623	0.97933	26.45261073	16.13
206	3.30	3.29	10.693	0.981	24.42905228	44.407
206	4.00	3.066	10.893	0.97833	28.23522865	99.8
206	4.30	3.049	11.327	0.969	41.57227871	174.567
206	5.00	2.914	11.997	0.927	102.327646	242.6
206	5.30	2.513	12.503	0.89233	156.0338765	385.867
206	6.00	2.417	13.537	0.84	248.0858566	502.5
206	6.30	1.841	14.573	0.78933	349.3502604	724.167
206	7.00	1.471	15.427	0.75067	436.8239111	614.3
206	7.30	1.669	16.303	0.69173	571.198366	687.5
206	8.00	1.338	16.763	0.6783	613.7808461	852
206	8.30	2.067	17.847	0.63167	752.5997292	1022.33
206	9.00	1.749	18.187	0.60663	821.1314615	714.3
206	9.30	2.084	18.577	0.59217	872.3897025	760.667
206	10.00	2.141	19.697	0.5573	1015.459016	1242
206	10.30	2.698	20.407	0.5493	1080.258106	1382.33
206	11.00	2.492	21.5	0.51623	1240.110661	1661.33
206	11.30	2.449	22.557	0.47533	1434.491194	1727.33
206	12.00	2.141	23.32	0.43453	1619.149287	1688.67
206	12.30	2	23.603	0.42103	1686.344903	1712.67
206	13.00	1.746	22.79	0.4505	1523.769189	911.067
206	13.30	1.657	23.823	0.42203	1705.876021	1513.67
206	14.00	1.388	23.847	0.3944	1790.007819	1287.17
206	14.30	2.102	23.563	0.40233	1736.620751	1036.23
206	15.00	2.27	24.36	0.39537	1843.026096	1256.33
206	15.30	2.565	25.07	0.37747	1979.817067	1359
206	16.00	2.571	24.45	0.4127	1799.875879	1211
206	16.30	1.557	24.177	0.4342	1705.847815	1017
206	17.00	2.333	22.437	0.47883	1414.570761	239.333
206	17.30	1.358	20.027	0.59443	949.5177447	57.177
206	18.00	2.123	16.66	0.8354	311.9973288	17.921
206	18.30	0.898	15.02	0.95533	76.24125539	61.36
206	19.00	1.849	15.383	0.972	48.91744528	141.8
206	19.30	1.514	15.807	0.98	35.90324275	108.633
206	20.00	1.337	15.8	0.979	37.68152871	60.287
206	20.30	1.485	15.147	0.969	53.3437728	37.623
206	21.00	1.953	14.71	0.971	48.51733482	18.603
